Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCT53,OUT045,2594.6569278800416
NCG55,OUT027,2074.3344277095493
FDD48,OUT035,1865.313290638016
FDG47,OUT049,4069.6158526122817
FDI21,OUT017,932.330921112487
FDT27,OUT017,3511.3001000067197
DRO35,OUT013,2095.112218675269
FDD33,OUT017,3803.0476664309936
FDC04,OUT035,3776.2594373703105
FDY34,OUT013,2959.0907368053086
DRJ49,OUT049,2239.0451795187364
FDE05,OUT049,2377.898656041536
FDU31,OUT017,3475.96400019867
NCN19,OUT027,3346.525493578323
FDK56,OUT027,2769.8575526219756
FDK58,OUT017,1571.9465617104288
NCJ42,OUT035,1696.0328852633174
FDZ34,OUT027,3121.6929227123437
FDA52,OUT018,2854.605969755383
NCR29,OUT013,1085.2109928613536
FDT48,OUT035,3373.6307598071035
DRJ51,OUT019,3344.7884143412484
NCS54,OUT046,3020.155795237395
FDV01,OUT035,2197.394962766306
DRG51,OUT027,2961.6781407445887
NCG42,OUT013,2266.537432029316
FDA51,OUT049,1352.50198946389
FDV19,OUT010,2497.710389286396
NCT18,OUT045,2792.4578087662885
NCS41,OUT045,2868.109733505051
FDO03,OUT046,3705.4956291417657
FDL12,OUT010,303.61144084404077
FDY37,OUT010,2299.5939754172614
FDI58,OUT049,1420.1633915431084
FDT28,OUT018,2170.1316621041806
NCC42,OUT010,2092.8727451968807
FDO01,OUT017,2043.3398410947411
FDJ02,OUT013,2583.7349331559235
FDQ04,OUT018,439.1966372583338
DRL47,OUT013,2181.3008459637495
FDZ32,OUT035,1723.6216778018315
FDC35,OUT035,2915.6257369919185
FDX14,OUT045,1028.5837754317836
FDZ35,OUT013,1974.598235438727
FDL14,OUT013,2742.790436666335
FDO04,OUT049,985.62834763293
DRK11,OUT017,2482.3519559646556
FDB44,OUT018,3385.742759760782
FDZ50,OUT049,2793.27365880051
FDI12,OUT027,1392.9193119623123
FDU43,OUT017,3560.132963754273
FDD58,OUT010,1393.7806277971758
FDB27,OUT017,2987.578251506253
FDB04,OUT018,1194.4355342321323
NCO17,OUT013,2303.5256907266667
FDL12,OUT017,492.37174393711393
DRJ13,OUT049,2492.719600922006
FDD57,OUT045,1609.7738388380094
FDW19,OUT035,1760.606401433928
DRD27,OUT018,1556.2575272125941
FDH27,OUT027,2464.026995876473
NCW30,OUT027,4472.0458937000185
FDR40,OUT018,1364.5776039127413
FDG05,OUT013,2492.0837754113018
NCY41,OUT019,411.6715406553958
FDI38,OUT018,3284.403445451011
FDR20,OUT046,802.3349729787296
FDE09,OUT017,1789.0102118828472
FDN50,OUT019,1732.6437906729116
DRF27,OUT045,2499.488668406324
DRF51,OUT013,254.00430059147766
NCO02,OUT019,937.4945179523784
FDB51,OUT027,1256.9191040840306
FDJ50,OUT013,1185.067798590615
FDN52,OUT013,1187.357506035958
FDX14,OUT013,1288.4355119344764
FDT27,OUT019,3592.351076218969
FDV10,OUT013,802.330583349165
FDU33,OUT046,414.91025564631127
FDU58,OUT046,3104.722026704734
NCP42,OUT027,3431.436013514234
FDL51,OUT027,3582.55892922965
DRH15,OUT027,674.5630462553345
FDU16,OUT017,1192.25098839993
FDW15,OUT017,2225.4274011018388
FDQ44,OUT045,1929.71470187691
NCI06,OUT027,3057.941985656402
DRK23,OUT019,3844.26525961898
FDC28,OUT035,1692.2794916579223
NCY17,OUT019,1130.8880728461227
NCV05,OUT018,2410.6546743109684
FDM34,OUT019,1997.4028808484836
DRD60,OUT027,3148.946265570383
FDT38,OUT046,1349.4064963211713
FDQ57,OUT018,2301.5159235087303
FDE59,OUT027,736.5250043002852
NCM43,OUT046,2753.0476280108487
DRI51,OUT049,2724.242418107726
NCG30,OUT017,1554.4152234954527
NCK54,OUT035,1862.7137500464123
FDQ16,OUT019,1842.6818581059742
FDI36,OUT013,3231.24139053858
FDX16,OUT027,2486.463150775511
FDA34,OUT046,2953.5190496851683
FDJ48,OUT018,3756.4343160148237
FDU47,OUT035,1846.389900344704
FDS39,OUT046,2461.000312869808
FDD11,OUT046,4087.879327719511
FDM16,OUT027,1457.8696054764187
FDU56,OUT018,2765.6539829284557
FDQ32,OUT017,1827.5126122161564
DRK35,OUT013,747.3902763273691
FDA58,OUT049,3476.1119509898635
DRG48,OUT019,2591.395335933623
FDT59,OUT010,3779.3216576115774
FDQ31,OUT019,1435.6411661679267
FDS51,OUT018,970.1897119750429
FDW32,OUT027,1392.3766180471575
FDI15,OUT027,3954.1198074967433
NCV30,OUT017,788.8607327564605
DRG25,OUT049,3123.8397538562167
FDT02,OUT013,844.1194942030961
FDO33,OUT027,1840.6684970428578
FDP38,OUT035,867.6572000975284
FDZ45,OUT035,2980.0351004105323
NCA54,OUT027,3108.9439534703233
FDU33,OUT017,280.52137325388685
FDN58,OUT017,3543.4775957879574
FDI05,OUT045,854.4310294002826
FDM57,OUT019,1147.0432307492374
NCS42,OUT027,1547.2197071896699
FDB57,OUT045,3560.9682671699447
FDC03,OUT045,2987.5237099521837
FDZ58,OUT013,2050.975770249239
NCK29,OUT045,1642.7222711911672
NCR53,OUT045,3085.1727086842984
FDE26,OUT027,2331.4111745918926
FDU52,OUT049,2422.886927047246
FDE41,OUT027,1478.5323989100434
FDU38,OUT018,2733.535592024771
FDA52,OUT017,2307.4350411498635
FDW46,OUT046,999.4021857165535
DRI59,OUT035,3733.020179068466
FDT38,OUT035,1236.2467547776978
FDL33,OUT018,2784.0907762456154
FDQ01,OUT027,3687.395772035121
FDJ08,OUT046,2789.7238096871442
FDQ47,OUT049,97.41094470924145
NCZ18,OUT013,3561.921993150183
FDE29,OUT017,471.37804479357146
FDF10,OUT027,2044.6820955250805
FDC48,OUT049,1520.3994172612838
FDY58,OUT013,3834.8550739015845
NCX30,OUT010,4126.309045624377
FDV11,OUT013,2845.655253518791
FDT46,OUT046,935.7635480130302
DRD01,OUT019,844.4593522706346
FDQ11,OUT013,4174.915289920853
NCM41,OUT017,1419.354456967645
NCC55,OUT013,725.80381207151
FDG45,OUT027,3230.1239043029273
NCQ54,OUT049,2859.901622090252
FDM34,OUT045,1911.5202508769726
FDD17,OUT019,3917.4406182342536
FDN38,OUT027,3951.253952465813
FDB53,OUT018,2446.2275496527764
NCL06,OUT035,3960.03528108335
NCV18,OUT019,917.3447621990308
FDX25,OUT013,3259.613814015691
FDB39,OUT046,991.9253269106775
FDC33,OUT049,3060.082004427819
NCO14,OUT018,707.9910431942699
FDA58,OUT027,3700.5554563888654
NCQ02,OUT017,3037.7960710631232
NCR53,OUT017,3046.9969491183583
FDN52,OUT046,1094.9760265306577
FDG26,OUT046,4075.6978488465465
FDE23,OUT027,950.2549230585173
DRI37,OUT013,852.1430642486666
DRH37,OUT018,2507.3732305919
FDO01,OUT035,2053.8042479645483
FDK45,OUT049,1899.7612839769427
FDP23,OUT049,3540.646863559865
FDM33,OUT035,3223.2066811148943
FDD36,OUT017,1929.814930969631
FDL56,OUT017,909.9375282559049
FDT27,OUT010,3448.9590477553575
FDG52,OUT017,545.1371567711503
NCL42,OUT035,3792.936076687147
DRJ24,OUT046,2690.9761404543533
FDV38,OUT046,623.0229342333987
FDT35,OUT045,2468.0613801839063
FDY51,OUT045,3281.941128518669
FDC37,OUT017,1645.2680757498347
NCP43,OUT013,3103.4360148156375
FDO33,OUT045,1563.1474591226615
FDW04,OUT018,1933.1279365892515
NCC31,OUT046,2653.9390756551766
FDK22,OUT049,3546.72349502585
FDJ50,OUT017,936.6220444396095
FDV13,OUT017,1396.0513328517845
DRL60,OUT017,2431.711228970911
FDW03,OUT017,1707.9723237905055
FDY27,OUT035,2868.0155689123058
FDB39,OUT027,1135.4490768952091
FDU59,OUT045,2366.964685108567
FDZ57,OUT049,2303.7789082885647
FDO21,OUT049,3747.218816544486
FDS43,OUT018,3069.6499625674187
FDU28,OUT010,2489.222764496815
FDC51,OUT010,2121.7562378308794
FDW16,OUT010,1383.6953376984711
FDP32,OUT010,1613.2362682232451
FDB60,OUT019,3289.673661602683
NCQ30,OUT046,2069.485694782634
FDD26,OUT049,2851.9136134077417
FDI44,OUT045,958.8080343809088
DRH23,OUT046,389.8010539455172
FDO44,OUT046,1618.621981012835
FDG04,OUT046,3193.195778855352
FDM32,OUT027,1796.6356376189797
FDM09,OUT013,2700.077717766282
FDZ47,OUT013,1571.1246283618166
FDM40,OUT027,1974.4646253905084
FDY48,OUT017,1629.03945548107
NCM30,OUT045,548.3043261241364
FDX36,OUT010,2855.2475903180675
DRF03,OUT017,526.2845456219475
FDN51,OUT049,4201.648641347943
FDM57,OUT049,1249.9415078676138
FDB35,OUT049,1440.7251877099989
FDY13,OUT027,1540.9944498528494
FDA37,OUT017,1900.2736553198592
NCX53,OUT017,2267.838192982963
FDD59,OUT018,1104.8296393880737
FDX10,OUT019,53.23931223780528
FDC03,OUT018,2883.0201152533627
FDW43,OUT035,3588.8770079321366
FDW10,OUT046,2680.8770736671795
FDY14,OUT027,4251.416618752213
FDV43,OUT045,563.8199478799033
FDO40,OUT013,2609.8255011935325
FDP46,OUT027,1546.6975865952663
NCE43,OUT019,2276.823591941804
FDD05,OUT035,1960.8470726763226
FDJ60,OUT010,2361.020585711027
DRE27,OUT018,1029.8498687862157
FDO11,OUT035,4004.352545016107
DRG11,OUT027,1760.8826611485165
FDK33,OUT010,3524.8751127349497
DRM23,OUT045,2250.5423813872985
FDJ02,OUT027,2629.8050779372716
NCZ05,OUT045,1618.3314020860453
NCL30,OUT013,2153.639195763142
FDZ19,OUT018,2464.2284657010787
FDM45,OUT049,1779.4778712924672
FDO36,OUT046,3046.344675965909
NCK31,OUT045,907.9264434133875
DRJ37,OUT045,2356.903102464439
FDP24,OUT018,1585.072933667896
FDF46,OUT013,1840.4758168656954
FDX46,OUT019,913.9562800788699
NCL18,OUT045,2456.3541164985254
FDJ26,OUT013,3356.8573833888586
FDJ07,OUT045,1989.7873727449805
FDY15,OUT013,2050.9184968978007
DRG01,OUT045,1180.8333571430157
FDF58,OUT045,1194.9589589969983
FDZ14,OUT019,1980.3093481942306
FDP31,OUT049,513.2259793199155
FDH45,OUT013,604.2007266630462
FDA09,OUT010,1931.071369126501
FDW31,OUT035,3113.8126151923534
FDA57,OUT046,728.2123637146469
NCE55,OUT035,2391.850179679197
FDC17,OUT019,3655.4425564454723
FDC59,OUT013,1171.9515346446242
FDA22,OUT013,2703.793942041477
FDK52,OUT035,3321.8396854564235
NCM26,OUT046,2534.8766222257873
NCT53,OUT035,2622.372976374547
FDW45,OUT018,2251.2232522664126
NCI18,OUT035,3580.3717760450927
FDE38,OUT018,2526.933591958139
FDF08,OUT019,1336.088806860531
FDY58,OUT010,3572.791180013024
FDF58,OUT019,1375.696235749292
FDX39,OUT017,3204.1587763373245
FDB44,OUT049,3523.1185033837864
FDF28,OUT013,2214.0818745772594
FDE39,OUT013,2127.5489745012856
FDT37,OUT018,3914.2766140030362
FDZ45,OUT017,2954.2897119930494
FDO40,OUT035,2384.330673921002
FDM57,OUT027,1452.2217261775404
DRG36,OUT017,2399.225119337858
FDY36,OUT010,1332.1630759815525
DRL60,OUT027,2707.5864161336212
FDS25,OUT019,1080.2698469606694
DRF49,OUT027,1890.1846285793217
FDP16,OUT045,3850.757922952085
FDS60,OUT049,2905.5393975189
FDU15,OUT027,933.4605476163961
FDK43,OUT046,2173.230499794081
FDN25,OUT046,962.6165644913381
FDE53,OUT049,1795.8825915903763
FDB22,OUT013,2387.3502027643663
FDE39,OUT017,1889.608992002457
FDX35,OUT035,3427.703016560892
NCG54,OUT049,2560.4804767129826
FDH27,OUT035,2245.509586166696
NCK42,OUT013,3768.6910362274393
FDS25,OUT049,1366.1470648106988
FDI10,OUT018,2492.1466698426666
FDU35,OUT035,1446.3375824891446
FDI04,OUT017,2929.896799081016
DRK23,OUT035,3831.656964664646
FDB53,OUT019,1667.553880932097
FDY02,OUT049,3981.3467873934605
FDM60,OUT035,622.4149677258829
NCJ31,OUT010,2601.4732580193668
DRP35,OUT017,1687.0289400728652
NCQ30,OUT018,1940.255480163698
DRL11,OUT010,2406.2342105157513
FDU01,OUT013,3221.7064830213094
FDR39,OUT035,2598.9320605035173
FDO08,OUT046,2650.446103756356
FDC02,OUT045,3943.59575951859
NCZ29,OUT035,1853.713551470606
FDF29,OUT010,2162.2845752904177
FDZ23,OUT017,2747.8683695074324
NCU53,OUT018,2549.1605428918265
NCW30,OUT013,4457.917022395937
NCM26,OUT027,2770.0185389345315
FDV50,OUT027,1822.1897992256636
FDW15,OUT049,2290.900973053591
FDI35,OUT027,3127.5082771338093
FDO11,OUT017,3937.404378791798
FDN48,OUT046,1443.873837669802
NCA17,OUT049,2358.773837086668
NCN54,OUT013,1530.0539993685925
FDP22,OUT013,750.2197527082062
NCB54,OUT035,1967.566073572245
FDD08,OUT045,681.8545135206259
DRM48,OUT010,-26.787256232262735
FDG41,OUT027,1838.4342331709995
FDE44,OUT027,449.1433661897245
FDE26,OUT035,2066.6094894709167
NCS38,OUT013,2223.719950943683
NCJ54,OUT018,3747.361828547204
FDI40,OUT019,1007.391466381956
FDN45,OUT018,3060.5903224583017
FDU43,OUT046,3740.976643245751
FDI04,OUT010,2809.0617939978583
NCC07,OUT018,1622.5760538999348
NCC07,OUT019,1904.3014223833889
NCD18,OUT045,3492.128212064981
FDU55,OUT035,4056.6990012765636
FDX59,OUT035,530.9540532965693
FDR52,OUT049,2903.5575028591047
NCP17,OUT013,1258.2829420296694
FDQ32,OUT045,1895.3084202087339
NCT17,OUT049,3026.2723313760835
FDO10,OUT049,1165.2823698606553
FDE32,OUT049,571.9363256590623
FDN44,OUT045,2592.182640971907
FDH02,OUT035,1524.912181836451
FDK60,OUT013,1530.9639222400801
FDS24,OUT019,1318.6237653659337
FDL03,OUT010,3135.001058332986
FDB46,OUT027,3358.737336953629
FDO48,OUT049,3611.0877395038624
FDZ39,OUT049,1761.4150131547722
FDT02,OUT027,1010.2855952727514
FDC50,OUT013,1277.5800951104393
FDP39,OUT035,690.5031492736816
DRG15,OUT018,758.0011152199259
FDP10,OUT018,1138.9334095430058
FDF53,OUT027,2923.596261568724
FDN34,OUT045,2664.5917792309483
FDK02,OUT045,1604.7272780203784
FDC23,OUT045,2870.3277232235087
FDJ10,OUT019,1623.8303095467381
FDE53,OUT035,1760.3053506609285
FDR25,OUT035,3706.758972598618
FDW50,OUT046,2539.4831018421282
FDS09,OUT049,725.1896879979831
FDW49,OUT010,2398.475426549441
FDU51,OUT046,2606.4561748818924
FDF28,OUT018,1911.4391325028519
NCY30,OUT018,2776.5188706307927
FDD44,OUT045,3949.2704432076316
FDX09,OUT017,2652.6291311743407
NCF30,OUT013,1803.5863118269772
FDZ50,OUT019,2729.7812266918154
FDW37,OUT013,1789.7454926310493
FDD11,OUT049,4102.4001651828
DRH39,OUT018,843.6307415696101
FDA36,OUT049,3158.620898320427
NCG43,OUT049,1332.1862149932022
FDF02,OUT035,1330.5069268446896
FDP57,OUT027,1815.6752830000041
NCE42,OUT017,3685.73785083029
NCR38,OUT027,3898.266476554356
FDP03,OUT019,1929.6600829874333
FDO51,OUT035,704.7033628260215
NCQ42,OUT046,2080.4799872511103
NCM41,OUT046,1537.1453869992438
FDH48,OUT027,1516.3035080542177
DRF60,OUT046,3764.28350150157
FDJ27,OUT035,1203.5764024081036
FDQ14,OUT013,2528.6175093756538
FDN27,OUT017,1964.0181106564305
NCQ02,OUT046,3209.5326021274923
FDJ33,OUT049,1839.9525715565796
FDP07,OUT027,3116.667129666741
DRE01,OUT049,3292.815173221923
FDU36,OUT045,1616.0153749391066
FDL28,OUT017,3458.0734813054405
NCX53,OUT046,2391.3456581675746
FDZ39,OUT013,1930.9144592779048
NCP42,OUT013,3435.6636680698975
FDJ14,OUT035,1256.6913962354774
FDK04,OUT049,926.5387965839436
NCC19,OUT017,2791.786029198829
FDS09,OUT018,591.7674785068702
FDZ02,OUT046,1713.3553773156273
FDD35,OUT018,1912.1895576479146
NCY42,OUT017,2377.6979205300486
FDB05,OUT045,3750.6942309543483
FDF20,OUT035,3098.7033827025734
NCO41,OUT018,1567.1483235529995
FDC40,OUT027,1408.8496628588218
FDV58,OUT045,2713.597654759
FDZ57,OUT045,2095.745150439827
DRM35,OUT046,2796.681044197441
DRN36,OUT018,1361.1061385607172
FDQ13,OUT046,1570.4791544791442
DRO35,OUT010,1816.6054528827299
NCD43,OUT035,1852.8460327177236
FDA51,OUT018,1193.133716262786
NCX17,OUT027,3586.3897200636056
NCZ17,OUT049,527.276936117818
FDR11,OUT027,2311.3524497163307
FDW34,OUT049,3919.1928623562235
FDN50,OUT017,1462.1155418135568
FDS09,OUT046,734.4541039350297
FDS48,OUT018,2348.9258615773288
FDL44,OUT049,2725.108252915983
DRF48,OUT018,2865.8897176570317
FDA14,OUT018,2421.5656427799768
NCD30,OUT049,1614.7178482171948
FDI16,OUT017,337.68788742623656
NCG06,OUT035,4084.1564401415017
DRZ24,OUT035,1740.3478841280703
NCS17,OUT045,1312.2247343091767
FDB37,OUT045,3846.397258619414
FDE10,OUT035,1858.5853708933246
FDC57,OUT045,2930.7259051529654
FDM12,OUT018,2725.314889428122
FDE24,OUT049,2026.0502539107074
FDW22,OUT045,3538.9774100958384
DRD01,OUT027,1018.1394762074815
NCZ18,OUT027,3586.510108840521
FDN49,OUT045,271.87956443300936
FDR22,OUT035,1844.9236339509407
FDV08,OUT019,1142.3966344008113
FDY39,OUT046,3020.739612427453
FDV36,OUT049,2077.963122953941
FDO60,OUT045,733.7600666731378
FDU04,OUT027,2346.5670071494387
FDR20,OUT027,1064.3790551032653
FDW19,OUT019,1880.3470736411655
FDU40,OUT049,3085.808417560296
FDK15,OUT045,1315.8422970716565
DRF15,OUT035,2388.44002457452
FDQ25,OUT017,2765.628573537935
FDI48,OUT019,842.5633580621034
FDS49,OUT046,1161.350840183164
FDV22,OUT046,2704.3279642488924
NCV42,OUT046,1898.3013978712297
FDX26,OUT046,2748.2291410279613
FDI33,OUT018,1382.987409987254
FDZ14,OUT049,1972.4415612961457
FDG10,OUT013,1298.976253595869
FDM38,OUT018,541.8500615596749
FDG26,OUT027,4267.385851656807
FDH46,OUT035,1633.6011490042692
FDN13,OUT018,966.1154369953802
FDU57,OUT035,2158.9758501411998
NCI06,OUT046,2894.079472409121
FDM38,OUT045,668.4152398083934
NCG42,OUT010,1945.8002034440506
FDL39,OUT045,2732.1382454769628
FDT31,OUT019,3345.0077331846987
FDV59,OUT013,3601.6170856963836
FDB49,OUT035,1659.0824570378172
FDD58,OUT049,1610.9413434843518
DRN59,OUT046,699.6134612650931
FDX48,OUT049,2462.9292290487247
FDQ11,OUT049,3987.6966357079473
FDY12,OUT049,466.8642316548321
FDQ11,OUT045,3966.702287218137
DRI11,OUT017,1839.2138264409114
FDY32,OUT027,2427.0039216042023
FDS51,OUT045,1022.7805785640448
FDR19,OUT010,1318.1283602449075
DRB13,OUT018,3101.2058961234507
FDS21,OUT035,1039.088624641081
FDQ40,OUT045,2823.1629372213974
NCE55,OUT013,2617.6286991721245
FDX43,OUT027,2657.0665170583234
FDS12,OUT049,1462.6599358206222
DRK01,OUT027,1663.455036016152
FDN25,OUT017,772.3207659376385
FDB60,OUT046,3232.371830141161
FDQ13,OUT017,1425.2143499185404
DRK13,OUT045,2783.495484555755
DRF25,OUT018,528.786212623243
NCD42,OUT019,973.4297466778262
FDW25,OUT045,1424.2774475848819
NCV29,OUT027,3160.8405879753955
NCK42,OUT035,3518.2616432101204
DRJ13,OUT027,2651.972089733292
DRD15,OUT017,3543.009475086459
FDM27,OUT045,1952.350894662217
FDZ50,OUT018,2653.626569543212
FDC04,OUT046,3862.876529354915
FDF50,OUT049,3374.6502351099807
FDP15,OUT045,3857.3586003733653
FDK46,OUT035,4029.479076148251
FDZ56,OUT018,2632.6652648781273
FDY60,OUT049,2522.9027774257374
FDB10,OUT035,3610.577582657297
FDR57,OUT045,2590.5218147998858
FDU58,OUT049,3092.7007632053137
FDH02,OUT046,1619.359848061038
FDP48,OUT013,3111.0489771876128
FDI46,OUT035,3817.1755551149836
FDW56,OUT013,3157.394071381834
NCM19,OUT010,2029.1900363501845
FDS50,OUT027,3665.80654042459
FDK24,OUT013,689.230119472064
FDO36,OUT017,2583.59195602416
FDK45,OUT027,2100.823582549903
NCL05,OUT045,880.7827416741711
FDL32,OUT018,1325.5869781982583
FDA28,OUT049,2000.5539359300092
FDY36,OUT018,1255.1340936087108
FDP32,OUT018,1755.0906142784734
FDL50,OUT046,2031.7719147457792
DRC24,OUT049,2497.2292783612393
NCS18,OUT017,1644.125823651575
FDD16,OUT017,1125.3413881377382
NCV18,OUT013,1317.117668287181
FDX07,OUT046,3028.5558323570403
NCZ05,OUT027,1827.4983824621377
NCI31,OUT013,597.7763751202401
FDK14,OUT049,1415.9463048939288
NCR06,OUT045,868.11339162882
NCF54,OUT049,2728.863251697352
DRG23,OUT010,1999.1717788451679
FDD53,OUT046,755.5009994769498
NCM31,OUT027,2282.8739250145627
FDT16,OUT017,4039.686996875618
FDR40,OUT035,1420.8281910871046
DRG25,OUT017,2966.880875934534
FDT10,OUT035,843.1046368939169
FDY32,OUT013,2434.395594549984
FDN50,OUT035,1513.3447982766847
FDZ35,OUT019,1917.6200236169316
NCP54,OUT045,1957.6373575818288
NCD07,OUT035,1719.7202490520249
FDS02,OUT018,3219.48616694289
DRN59,OUT018,580.6693123386649
DRB24,OUT013,2792.4593053270983
FDP37,OUT027,1790.868165650445
DRB01,OUT018,2759.348148000623
FDR47,OUT046,2927.75284949494
NCM31,OUT010,1920.902859835729
NCF06,OUT027,4413.406898340134
NCV17,OUT027,2417.965883032797
FDS10,OUT049,2863.0462784830233
FDN52,OUT035,986.5656462533661
FDZ48,OUT013,1830.528643391779
FDJ48,OUT049,3903.632671527099
DRB13,OUT027,3432.356717171104
FDV59,OUT017,3324.2781027454294
FDL32,OUT035,1366.867499568034
FDZ12,OUT035,1973.8487818743815
NCR06,OUT027,1076.9755430668592
FDP51,OUT017,1631.7036487224796
FDY22,OUT013,1915.3018618310416
FDZ38,OUT049,2870.924433143511
NCO54,OUT035,949.8567164817832
FDR23,OUT035,2546.6639154785007
FDM38,OUT049,739.4462773756677
FDS25,OUT013,1588.5114614208978
FDZ22,OUT013,1556.517022810276
FDZ20,OUT019,4168.779425406861
FDD45,OUT010,914.4882316995427
FDN03,OUT049,4102.0440960813685
NCW30,OUT046,4326.941274059169
FDY24,OUT027,730.40514502933
FDJ26,OUT019,3101.057578337939
FDM15,OUT049,2651.6657416437374
NCW54,OUT027,929.398314562568
FDA23,OUT045,1599.5934605094772
FDA39,OUT019,1078.9308535796808
FDZ12,OUT017,1961.2042584148003
NCB42,OUT046,2071.92842436552
FDL16,OUT046,259.3907185090429
FDO24,OUT019,2967.006593699047
NCP42,OUT046,3264.0575714089136
FDR19,OUT018,1699.0657883084568
DRL01,OUT045,3486.294461446145
FDV37,OUT046,3023.0712846652386
FDI41,OUT010,2073.1386963354016
FDF58,OUT049,1197.0850046775086
NCF43,OUT018,2136.269405507992
FDN02,OUT049,3126.94496894686
NCP41,OUT035,1787.184784012763
NCY17,OUT027,437.18813500328906
FDL58,OUT027,4266.213244352319
NCA30,OUT027,2813.425205793985
FDE46,OUT018,2378.4738921222233
FDY38,OUT035,3266.3138324871616
NCH29,OUT027,1805.7491357274594
FDO20,OUT045,3501.8736911973174
FDP44,OUT018,1355.9471422310307
FDM02,OUT027,1521.5680247294185
FDJ14,OUT027,1484.267613094431
FDH04,OUT010,1623.3409539073364
DRK23,OUT046,3946.366294256881
NCW05,OUT046,1250.7753732419696
FDF12,OUT049,2211.5746073939663
FDL51,OUT019,3407.3438367293056
FDN03,OUT018,3975.623456099205
DRJ37,OUT049,2352.8918397403468
FDM12,OUT019,2853.419235982361
FDA16,OUT045,3573.0306297824027
NCB07,OUT017,2838.9463368388133
NCI17,OUT019,841.0251283887919
FDR51,OUT046,1863.8046832712243
FDJ55,OUT045,3638.1339691941866
NCZ17,OUT013,683.3832288782578
FDU25,OUT013,1244.1135829201776
NCG18,OUT045,1733.0092491961368
DRM11,OUT017,3946.699668853791
FDH16,OUT035,1406.515033812415
FDZ04,OUT018,941.1490513926983
NCX53,OUT035,2380.2257831473507
FDX38,OUT027,1215.687178004111
FDX09,OUT046,2786.798641976129
NCW05,OUT018,1099.0417908128693
NCS41,OUT017,2798.6395114359
FDI26,OUT046,2953.0043533103817
NCZ41,OUT027,2137.6227104090613
NCK06,OUT046,2217.2240035947107
FDX23,OUT027,1834.682071328225
NCA42,OUT046,2660.7164173894525
FDC20,OUT049,1015.4511942953213
DRC49,OUT018,2103.0756276831307
FDX01,OUT013,2166.4760371035736
FDC08,OUT045,3256.9650182948862
FDC02,OUT017,3837.947351824325
FDK10,OUT045,2882.487738908698
DRC24,OUT013,2682.4219273017115
FDW16,OUT019,1577.514077660846
NCU06,OUT018,3342.893630906885
DRA59,OUT045,2551.95575590328
FDR24,OUT019,1376.61710134428
DRL35,OUT018,790.0730091725527
FDA49,OUT013,1451.6961321608032
NCC55,OUT046,589.9431312102643
DRD24,OUT019,2454.7503655263536
NCE55,OUT049,2460.9759320987505
FDT33,OUT045,2889.367120798972
NCT53,OUT013,2821.3595433596383
FDS26,OUT046,3909.8533023091186
FDL22,OUT018,1370.2056934526518
FDP44,OUT017,1406.2409886573369
FDC52,OUT018,2438.9019169010317
FDI53,OUT010,1767.0314309025598
FDZ23,OUT046,2883.657643327413
NCT18,OUT013,3006.8110895470127
FDR13,OUT046,2005.5752671762966
FDB09,OUT010,1778.793194282509
FDZ60,OUT013,1547.841136140727
FDB11,OUT046,3527.1000778988127
FDC10,OUT018,1687.7637741521503
FDW56,OUT035,2936.473553329368
FDK14,OUT027,1771.0564952220702
DRE27,OUT027,1362.6953857477965
FDA38,OUT017,3845.0437708236786
FDT11,OUT045,3081.2919326514675
FDP15,OUT035,3821.3941886615103
FDV27,OUT035,1415.0970753380643
FDS36,OUT027,1950.99041614843
FDY40,OUT027,824.2162083416806
NCF19,OUT049,891.5942269069674
FDF53,OUT045,2647.5641131277443
FDS14,OUT027,2680.164461390472
FDE56,OUT046,544.8460593537784
FDZ19,OUT035,2589.2944297691865
FDZ46,OUT013,1901.4780694597794
FDR16,OUT046,3183.6406810033695
FDG29,OUT018,505.1776753192935
NCE30,OUT017,3036.4972537677204
FDZ40,OUT046,962.3099355210761
FDG58,OUT018,2176.7319854712478
DRH03,OUT013,1730.6082360560613
FDZ47,OUT045,1372.1330577708322
FDV04,OUT018,1938.7224086916103
FDZ10,OUT018,1870.5172814782636
FDG46,OUT017,1801.227381908433
NCF07,OUT045,1655.9201479713738
FDY44,OUT035,3122.3271252643244
FDB21,OUT013,3578.080350304681
FDS20,OUT035,2827.512963124471
FDS49,OUT049,1173.9662275127484
FDX55,OUT027,3640.3607005701488
NCQ02,OUT018,3015.099061780238
FDR25,OUT013,3910.6979449015125
DRG39,OUT045,870.8736900900076
FDB46,OUT046,3215.6607340860755
NCC30,OUT018,2782.9391143147113
FDE58,OUT035,1800.3779551026273
FDC05,OUT019,2779.7627017094164
FDY15,OUT046,1944.3312072349363
FDG14,OUT046,2428.2713775712873
FDL08,OUT049,4081.600551311709
FDQ47,OUT013,232.61021306765906
FDN12,OUT035,1534.6371555955775
FDW10,OUT013,2848.0031471052826
FDD02,OUT035,1788.1582628909637
FDX35,OUT010,3303.3132332160276
FDT35,OUT046,2534.2774500084124
DRN47,OUT019,3156.8469822179723
FDB11,OUT010,3327.498011204163
FDN20,OUT045,2701.2162283451435
FDB59,OUT035,3213.4123127759885
FDJ58,OUT045,2432.6101980859057
FDU60,OUT046,2619.1341199383423
FDS03,OUT049,970.4402915320752
FDU40,OUT019,3183.776557786121
DRH15,OUT049,506.62451437917116
FDD04,OUT027,2301.07622635844
